 t x0 y0 z0 vx0 vy0 vz0 x1 y1 z1 vx1 vy1 vz1 x2 y2 z2 vx2 vy2 vz2 x3 y3 z3 vx3 vy3 vz3
   0.1256000061404774856603281 -1.1222486739817948896149936 0.6344949190614038027368833 0.0000000000000000000000000 0.5859361969486983348765243 0.3061605184122746799426059 0.0000000000000000000000000 0.3684633751936913952140696 -0.1623325517424302193738853 0.0000000000000000000000000 1.2245580185093357503101711 0.3953154038781180264655781 0.0000000000000000000000000 1.1211080973638909386977583 -0.6356368605657703072341775 0.0000000000000000000000000 -0.5875376829891365175615387 -0.3041395846626237885985992 0.0000000000000000000000000 -0.3673227985757873887856830 0.1634744932467966266600509 0.0000000000000000000000000 -1.2229565324688975676251566 -0.3973363376277690288318873 0.0000000000000000000000000
   0.1381600067545252342263609 -1.1147696239596050382150577 0.6382675108569062226161032 0.0000000000000000000000000 0.6050345410100731111708460 0.2944744424601029992468816 0.0000000000000000000000000 0.3837949109372177180032053 -0.1573613676012181602003235 0.0000000000000000000000000 1.2169541887239325025337944 0.3960234149279484569100233 0.0000000000000000000000000 1.1136089833261442395887538 -0.6393836203835186780551068 0.0000000000000000000000000 -0.6066276826431130467432445 -0.2923815685226697632076574 0.0000000000000000000000000 -0.3826342703037568638657502 0.1584774771278305170337582 0.0000000000000000000000000 -1.2153610470908925669613960 -0.3981162888653818039715499 0.0000000000000000000000000
   0.1507200073685729827923937 -1.1070492385358150618863444 0.6418896248390989150621061 0.0000000000000000000000000 0.6243637951629794725455464 0.2821929574319127992916490 0.0000000000000000000000000 0.3990378203417885312986763 -0.1523905974262918062896666 0.0000000000000000000000000 1.2104380490823765149249297 0.3952609720507214892404057 0.0000000000000000000000000 1.1058686497075452499705548 -0.6429789823168455593500984 0.0000000000000000000000000 -0.6259467981690207145762970 -0.2800255088811034405476550 0.0000000000000000000000000 -0.3978572315135186638717355 0.1534799549040383505776498 0.0000000000000000000000000 -1.2088550460763352728941791 -0.3974284206015309590067022 0.0000000000000000000000000
   0.1632800079826207313584265 -1.0990846823882028124517078 0.6453535487756614742467361 0.0000000000000000000000000 0.6439132604212815937874380 0.2692785768054258086839156 0.0000000000000000000000000 0.4142054734025862570510088 -0.1474383056805585080927345 0.0000000000000000000000000 1.2049625157086831011120828 0.3930902621615136082649959 0.0000000000000000000000000 1.0978842852740881302290198 -0.6464152008140716548438252 0.0000000000000000000000000 -0.6454840803695935321464273 -0.2670338841189790118352659 0.0000000000000000000000000 -0.4130050762884715193171695 0.1484999577189685872953743 0.0000000000000000000000000 -1.2033916957603711627530936 -0.3953349548479605161359481 0.0000000000000000000000000
   0.1758400085966684799244593 -1.0908732687330575328212654 0.6486510904303848643976545 0.0000000000000000000000000 0.6636699445573681855336085 0.2556923503565401474292166 0.0000000000000000000000000 0.4293106246273974494886201 -0.1425218564684274202121025 0.0000000000000000000000000 1.2004767861118106523145791 0.3895608341889794983900088 0.0000000000000000000000000 1.0896532305863947554253049 -0.6496840499463693582393858 0.0000000000000000000000000 -0.6652262685472728877716216 -0.2533677200149127631061512 0.0000000000000000000000000 -0.4280905864807346165815084 0.1435548159844118112649443 0.0000000000000000000000000 -1.1989204621219059500765661 -0.3918854645306069937353766 0.0000000000000000000000000
   0.1884000092107162284904921 -1.0824124896389830651702670 0.6517735591025083119068972 0.0000000000000000000000000 0.6836183169851936484743552 0.2413938550370989692141544 0.0000000000000000000000000 0.4443653703197079194629670 -0.1376580644068831794930398 0.0000000000000000000000000 1.1969269302363224681206963 0.3847108355284574734925169 0.0000000000000000000000000 1.0811730085499923766206169 -0.6527768051000970691392764 0.0000000000000000000000000 -0.6851575442557456049053132 -0.2389865828431075758551371 0.0000000000000000000000000 -0.4431258892307171754021656 0.1386613104044718325420893 0.0000000000000000000000000 -1.1953877029657705116897382 -0.3871181077224489778738367 0.0000000000000000000000000
   0.2009600098247639770565249 -1.0737000495937090033215283 0.6547117471761722793026471 0.0000000000000000000000000 0.7037400356919581257438174 0.2263412064497600950056182 0.0000000000000000000000000 0.4593811117298546684713929 -0.1328633305468887268118799 0.0000000000000000000000000 1.1942562419947327570199004 0.3785681565490576380139553 0.0000000000000000000000000 1.0724413582325109497133551 -0.6556842247093472122629689 0.0000000000000000000000000 -0.7052592571540025224968168 -0.2238485934275838364837690 0.0000000000000000000000000 -0.4581224203686565593520685 0.1338358080800635541944318 0.0000000000000000000000000 -1.1927370205326883602669011 -0.3810607695712340075581070 0.0000000000000000000000000
   0.2135200104388117256225577 -1.0647339026817137390259775 0.6574559119682167436355647 0.0000000000000000000000000 0.7240136451852003310317568 0.2104910957509991804078714 0.0000000000000000000000000 0.4743685213534645330497754 -0.1281537644700490217167558 0.0000000000000000000000000 1.1924053954951899632977632 0.3711514889008196233658997 0.0000000000000000000000000 1.0634562723046753606184111 -0.6583965323217169163506716 0.0000000000000000000000000 -0.7255096219715903214410754 -0.2079104670269545714923532 0.0000000000000000000000000 -0.4730908909764260991310578 0.1290943848235490874596526 0.0000000000000000000000000 -1.1909094187087999728884446 -0.3737321176248643433037204 0.0000000000000000000000000
   0.2260800110528594741885905 -1.0555122937416800781279903 0.6599957582282858899541060 0.0000000000000000000000000 0.7444142447261355698663521 0.1937988576338163771660755 0.0000000000000000000000000 0.4893375101560114765802804 -0.1235452935807288466846118 0.0000000000000000000000000 1.1913124416027551672831711 0.3624713082228213747319971 0.0000000000000000000000000 1.0542160384725867873136986 -0.6609033993565996520004810 0.0000000000000000000000000 -0.7458833859095371412681695 -0.1911275847466021672983531 0.0000000000000000000000000 -0.4880412548869181302548375 0.1244529347090425003643366 0.0000000000000000000000000 -1.1898433004193535958813537 -0.3651425811100356956220220 0.0000000000000000000000000
   0.2386400116669072227546233 -1.0460338038792332577565044 0.6623204217218241016028313 0.0000000000000000000000000 0.7649131265845702517718769 0.1762185759547966076933959 0.0000000000000000000000000 0.5042971939051358489973912 -0.1190537604591089258251276 0.0000000000000000000000000 1.1909126736110084885566215 0.3525307950651270105343897 0.0000000000000000000000000 1.0447192852744568023894812 -0.6631939289924945965434150 0.0000000000000000000000000 -0.7663514662800364465889524 -0.1734541030888653190180804 0.0000000000000000000000000 -0.5029826753003593381192167 0.1199272677297793110046208 0.0000000000000000000000000 -1.1894743339155422937395461 -0.3552952679310584102320077 0.0000000000000000000000000
   0.2512000122809549713206561 -1.0362974007097899884812670 0.6644184544151844766130755 0.0000000000000000000000000 0.7854773847162166629035085 0.1577032345680404868683669 0.0000000000000000000000000 0.5192558571189484889373214 -0.1146950089529169661661144 0.0000000000000000000000000 1.1911383854964058600357763 0.3413267099633961831502349 0.0000000000000000000000000 1.0349650326133834925262960 -0.6652566417090384857915547 0.0000000000000000000000000 -0.7868805588701852783528823 -0.1548431092484332286828913 0.0000000000000000000000000 -0.5179234890225419374711992 0.1155331962467708641890629 0.0000000000000000000000000 -1.1897352113424372445864025 -0.3441868352830035523580129 0.0000000000000000000000000
   0.2637600128950027198866889 -1.0263024936958606763902259 0.6662778118836951656136222 0.0000000000000000000000000 0.8060694951771187075453061 0.1382049219952356172976623 0.0000000000000000000000000 0.5342209134074473849640252 -0.1104849594758542138645884 0.0000000000000000000000000 1.1919185423231609822290493 0.3288502400291936684764600 0.0000000000000000000000000 1.0249527473860917796554514 -0.6670794631116278986779897 0.0000000000000000000000000 -0.8074327184484932311385428 -0.1352468308228407931872458 0.0000000000000000000000000 -0.5328711670976784327180994 0.1112866107037868343789851 0.0000000000000000000000000 -1.1905553190517864586358127 -0.3318083312015886036091790 0.0000000000000000000000000
   0.2763200135090504684527218 -1.0160489949193418626233449 0.6678858436788483716060430 0.0000000000000000000000000 0.8266468708063932821465495 0.1176750996695031444584477 0.0000000000000000000000000 0.5491988612120873851223707 -0.1064396737561621782713052 0.0000000000000000000000000 1.1931783797226836344740997 0.3150878353937807552781083 0.0000000000000000000000000 1.0146824045423108356218131 -0.6686497147822848313035861 0.0000000000000000000000000 -0.8279649140718080373547717 -0.1146169097084400815501986 0.0000000000000000000000000 -0.5478322708350563026096876 0.1072035448595985240244373 0.0000000000000000000000000 -1.1918603364572688792658775 -0.3181460253548439292086598 0.0000000000000000000000000
   0.2888800141230982170187546 -1.0055373855880385390572339 0.6692292875200653193086447 0.0000000000000000000000000 0.8471613942878635494182197 0.0960649445980221471716627 0.0000000000000000000000000 0.5641952341505698247946482 -0.1025754090439497943455329 0.0000000000000000000000000 1.1948389478770989920264086 0.3000220545178674671987280 0.0000000000000000000000000 1.0041545538664202947263747 -0.6699541090300425193816330 0.0000000000000000000000000 -0.8484285634549152129328591 -0.0929047510465777112936588 0.0000000000000000000000000 -0.5628124024289515249526378 0.1033002305539268790796700 0.0000000000000000000000000 -1.1935717787100473285117692 -0.3031822480693120140990345 0.0000000000000000000000000
   0.3014400147371459655847874 -0.9947687885119065538381611 0.6702942683193654910615143 0.0000000000000000000000000 0.8675589357079123602232267 0.0733257783321310149371920 0.0000000000000000000000000 0.5792145453639404953668485 -0.0989086615440992196122406 0.0000000000000000000000000 1.1968166150075575910938449 0.2836324378212166670946059 0.0000000000000000000000000 0.9933703927071709138239386 -0.6709787485571353407154057 0.0000000000000000000000000 -0.8687690526994804637343352 -0.0700619591086880306018444 0.0000000000000000000000000 -0.5778161495592047998414748 0.0995931417818689525328407 0.0000000000000000000000000 -1.1956064980159894875827364 -0.2868962570446597624522559 0.0000000000000000000000000
   0.3140000153511937141508202 -0.9837450466925238801853436 0.6710663032024062829434141 0.0000000000000000000000000 0.8877788632263898898461637 0.0494095950254693862713278 0.0000000000000000000000000 0.5942602254540915941743573 -0.0954561985956694900696774 0.0000000000000000000000000 1.1990225459455880067391928 0.2658964292910900492897205 0.0000000000000000000000000 0.9823318447868686238981071 -0.6717091322122471297072531 0.0000000000000000000000000 -0.8889252502077837023504458 -0.0460408728726148313773416 0.0000000000000000000000000 -0.5928470235484362823759696 0.0960990276055102187057849 0.0000000000000000000000000 -1.1978761589641941942349107 -0.2692651514439447152060092 0.0000000000000000000000000
   0.3265600159652414627168530 -0.9724688080425069135178462 0.6715303138541381801417739 0.0000000000000000000000000 0.9077535585304417745522632 0.0242697019812056014729647 0.0000000000000000000000000 0.6093345538041148852262628 -0.0922350788720374138388419 0.0000000000000000000000000 1.2013621729067957869943573 0.2467903656319065746239583 0.0000000000000000000000000 0.9710416450918121160220568 -0.6721301681662644345430431 0.0000000000000000000000000 -0.9088290266892259295264227 -0.0207952146240740607023378 0.0000000000000000000000000 -0.6079073908534200322193221 0.0928349331841635487179394 0.0000000000000000000000000 -1.2002867047480116320201978 -0.2502648529890382264168877 0.0000000000000000000000000
   0.3391200165792892112828858 -0.9609436160827121044010346 0.6716706476873888715461211 0.0000000000000000000000000 0.9274079523956001811545927 -0.0021385137183792067837418 0.0000000000000000000000000 0.6244385833035164702813975 -0.0892626596330629717459214 0.0000000000000000000000000 1.2037346780531937604080830 0.2262905519960451012868879 0.0000000000000000000000000 0.9595034306737310031909835 -0.6722261960148962099024487 0.0000000000000000000000000 -0.9284047968496193564037655 0.0057191349423201472079890 0.0000000000000000000000000 -0.6229983978945353135601952 0.0898182079605701891856370 0.0000000000000000000000000 -1.2027378335991745851589103 -0.2298711732199861527334375 0.0000000000000000000000000
   0.3516800171933369598489186 -0.9491740062463704035526672 0.6714711095014631639808396 0.0000000000000000000000000 0.9466590999577031242968938 -0.0298566793420797539238443 0.0000000000000000000000000 0.6395720587664308640193702 -0.0865565898277684813153459 0.0000000000000000000000000 1.2060325107761858640052288 0.2043744422064256340470617 0.0000000000000000000000000 0.9477218369697937305754179 -0.6719810194793998465823924 0.0000000000000000000000000 -0.9475691026549186083008279 0.0335432221501764997413227 0.0000000000000000000000000 -0.6381198894898541355309696 0.0870664998057050416058466 0.0000000000000000000000000 -1.2051225080789703800012946 -0.2080609850145224908868425 0.0000000000000000000000000
   0.3642400178073847084149514 -0.9371656071430014187101771 0.6709150054559505721540572 0.0000000000000000000000000 0.9654158201859227983320547 -0.0589223795499489377864149 0.0000000000000000000000000 0.6547333296442666579221450 -0.0841347876324257634934261 0.0000000000000000000000000 1.2081409667810657186729840 0.1810219394092207973170562 0.0000000000000000000000000 0.9357025989687417584789695 -0.6713779515319209253907748 0.0000000000000000000000000 -0.9662302629606420625328161 0.0627139547160073519746205 0.0000000000000000000000000 -0.6532703214700069421797861 0.0845977337083959930246513 0.0000000000000000000000000 -1.2073265240063464544722226 -0.1848135145752793225275642 0.0000000000000000000000000
   0.3768000184214324569809842 -0.9249252457938317449040979 0.6699852013196308888875773 0.0000000000000000000000000 0.9835784294629946136598005 -0.0893679389646488627976851 0.0000000000000000000000000 0.6699192580040329484272909 -0.0820154008268936494677862 0.0000000000000000000000000 1.2099378608785035217004154 0.1562168299929020952144912 0.0000000000000000000000000 0.9234526562058001552647834 -0.6703998739026524299461975 0.0000000000000000000000000 -0.9842881197115073547323222 0.0932628760634391307249742 0.0000000000000000000000000 -0.6684466684160013032768252 0.0824300734099150654264738 0.0000000000000000000000000 -1.2092281706299907806278937 -0.1601117670916924741640828 0.0000000000000000000000000
   0.3893600190354802055470170 -0.9124610554387818467493937 0.6686641970490253176054727 0.0000000000000000000000000 1.0010386049588968602342181 -0.1212190388574281756524366 0.0000000000000000000000000 0.6851251231772247670847714 -0.0802167482777544887664113 0.0000000000000000000000000 1.2112933306824853843447838 0.1299483590498959263264549 0.0000000000000000000000000 0.9109802601537373708323342 -0.6690293130152875265305902 0.0000000000000000000000000 -1.0016339166705921210380933 0.1252147746505597446811234 0.0000000000000000000000000 -0.6836443278921802356565607 0.0805818642440165711971562 0.0000000000000000000000000 -1.2106980189707901235409086 -0.1339440948430276063774443 0.0000000000000000000000000
   0.4019200196495279541130498 -0.8997825840299339828995216 0.6669342197848347056495152 0.0000000000000000000000000 1.0176794193486935599478109 -0.1544931683364156438819521 0.0000000000000000000000000 0.7003445249856288260227940 -0.0787572407307633476011570 0.0000000000000000000000000 1.2120698138614553203990688 0.1022129492889626252035405 0.0000000000000000000000000 0.8982950820891858913266019 -0.6672485344239455798158320 0.0000000000000000000000000 -1.0181503524446545431545995 0.1585861293229565076820940 0.0000000000000000000000000 -0.6988570230448806789387230 0.0790715553698740938786611 0.0000000000000000000000000 -1.2115988807654943371922802 -0.1063059102755036000259848 0.0000000000000000000000000
   0.4144800202635757026790826 -0.8869009009691968339999066 0.6647773373019160696416291 0.0000000000000000000000000 1.0333755939482538577858785 -0.1891979184148069044003029 0.0000000000000000000000000 0.7155692880189653134107111 -0.0776552791422360021456596 0.0000000000000000000000000 1.2121222467327043516514476 0.0730160567881503984077436 0.0000000000000000000000000 0.8854083189539991087812745 -0.6650396577634107812416564 0.0000000000000000000000000 -1.0337118549962369717563462 0.1933833998394340286504182 0.0000000000000000000000000 -0.7140767060037675326809277 0.0779175996037305844624338 0.0000000000000000000000000 -1.2117859856847212376809799 -0.0772015382127776336801613 0.0000000000000000000000000
   0.4270400208776234512451154 -0.8738286990264987950131449 0.6621755937802087664459265 0.0000000000000000000000000 1.0479940219238910687990676 -0.2253291378031617077144985 0.0000000000000000000000000 0.7307893700673433663338104 -0.0769291289281513994467653 0.0000000000000000000000000 1.2112985362027453004283901 0.0423741460240278459564011 0.0000000000000000000000000 0.8723327941094582400171482 -0.6623847940457041368458019 0.0000000000000000000000000 -1.0481851292641079068534869 0.2296011823286742891885997 0.0000000000000000000000000 -0.7292934651503027558266624 0.0771383291936466391689475 0.0000000000000000000000000 -1.2111074288625284623739707 -0.0466461905495405384528047 0.0000000000000000000000000
   0.4396000214916711998111482 -0.8605803877058483267683985 0.6591111694477721025189919 0.0000000000000000000000000 1.0613946160826578881318188 -0.2628689823866326727742971 0.0000000000000000000000000 0.7459927784824778303417018 -0.0765967688127189945860076 0.0000000000000000000000000 1.2094403595246710327498810 0.0103167530599842569846081 0.0000000000000000000000000 0.8590830492138535054612740 -0.6592662068074397968077848 0.0000000000000000000000000 -1.0614300321509338667633957 0.2672202626813669379411256 0.0000000000000000000000000 -0.7444954399904829535234261 0.0767518061723865568026670 0.0000000000000000000000000 -1.2094049434563950541183041 -0.0146680333547186331737390 0.0000000000000000000000000
   0.4521600221057189483771811 -0.8471721736377224898043107 0.6555665651494804372322062 0.0000000000000000000000000 1.0734315358870105514186574 -0.3017839060839890733109766 0.0000000000000000000000000 0.7611654989274920104315608 -0.0766757134475781100867392 0.0000000000000000000000000 1.2063843460682052941369218 -0.0231114103283085056911684 0.0000000000000000000000000 0.8456754227698961524423252 -0.6556664981010536304518631 0.0000000000000000000000000 -1.0733008289921601120398450 0.3062056167119109766341235 0.0000000000000000000000000 -0.7596687480596656175584241 0.0767756463991511698398225 0.0000000000000000000000000 -1.2065150529630557335157342 0.0186896997003864913457191 0.0000000000000000000000000
   0.4647200227197666969432139 -0.8336221229085994288304449 0.6515248121847812617422022 0.0000000000000000000000000 1.0839548446194372835432626 -0.3420226588029548201784966 0.0000000000000000000000000 0.7762914416343588299519140 -0.0771828096788265614905531 0.0000000000000000000000000 1.2019636911289764889501884 -0.0578483771078745029589066 0.0000000000000000000000000 0.8321281102295611261938175 -0.6515688195982966687309960 0.0000000000000000000000000 -1.0836478815508034360815838 0.3465044239714088222652959 0.0000000000000000000000000 -0.7747974289553204718041354 0.0772268170923418336183331 0.0000000000000000000000000 -1.2022706541976103364118673 0.0533666119394203898498048 0.0000000000000000000000000
   0.4772800233338144455092467 -0.8199501996481150599004029 0.6469697068108591169369972 0.0000000000000000000000000 1.0928126388255500906706118 -0.3835143767480911533731659 0.0000000000000000000000000 0.7913524108640458770297794 -0.0781340072848036431998610 0.0000000000000000000000000 1.1960102425187103611524702 -0.0938129552419817439417391 0.0000000000000000000000000 0.8184611999672199698760844 -0.6469571081129608396590737 0.0000000000000000000000000 -1.0923198083739327117553085 0.3880441815690352882542226 0.0000000000000000000000000 -0.7898634111831507314943096 0.0781214085869052296664836 0.0000000000000000000000000 -1.1965030729703277400677735 0.0892831504210374980383800 0.0000000000000000000000000
   0.4898400239478621940752795 -0.8061782747525958042012624 0.6418860676118748321394414 0.0000000000000000000000000 1.0998536771162679024874510 -0.4261668701217041164132312 0.0000000000000000000000000 0.8063281036855577663308477 -0.0795441062029715377037808 0.0000000000000000000000000 1.1883570851223794733974545 -0.1309029727525272387162375 0.0000000000000000000000000 0.8046966790092384051195856 -0.6418163436413919926927858 0.0000000000000000000000000 -1.0991661428479703282062140 0.4307310239450312553919446 0.0000000000000000000000000 -0.8048465079422003117380196 0.0794743822324885606072310 0.0000000000000000000000000 -1.1890446193906770476786916 0.1263388189291999887152217 0.0000000000000000000000000
   0.5024000245619099426413123 -0.7923300984152734437535439 0.6362600124987553560968779 0.0000000000000000000000000 1.1049305131914141723074673 -0.4698652314102086732153222 0.0000000000000000000000000 0.8211961443715799969930240 -0.0814264836991701255742041 0.0000000000000000000000000 1.1788416258964343621020306 -0.1689938605804198070844430 0.0000000000000000000000000 0.7908584022245260769057025 -0.6361328265739045691533559 0.0000000000000000000000000 -1.1040404916201850669313370 0.4744483723274340691161181 0.0000000000000000000000000 -0.8197244481808325746340313 0.0812992977743191995863477 0.0000000000000000000000000 -1.1797316474676634674781609 0.1644107196631943001613447 0.0000000000000000000000000
   0.5149600251759576912073451 -0.7784312302516244270556017 0.6300792504627024625127694 0.0000000000000000000000000 1.1079031081527719009135300 -0.5144709015010570579109821 0.0000000000000000000000000 0.8359321605575163056252833 -0.0837928065691357078159588 0.0000000000000000000000000 1.1673091515619907670204609 -0.2079377099106541924706481 0.0000000000000000000000000 0.7769720188288088901144021 -0.6298944690853884893998743 0.0000000000000000000000000 -1.1068041658639488105040057 0.5190560511053204415823519 0.0000000000000000000000000 -0.8344729491347007131729325 0.0836080251918215942642891 0.0000000000000000000000000 -1.1684080938508138574299851 0.2033525603063906977769759 0.0000000000000000000000000
   0.5275200257900054397733779 -0.7645089213465846587066136 0.6233333814287644167024772 0.0000000000000000000000000 1.1086428602153500395037510 -0.5598213378819328227360982 0.0000000000000000000000000 0.8505099067350671403522233 -0.0866527352282976547874427 0.0000000000000000000000000 1.1536167940006296042872339 -0.2475629470551892638726101 0.0000000000000000000000000 0.7630648506280872759507422 -0.6230910939412182301269001 0.0000000000000000000000000 -1.1073302206403255176308639 0.5643900146117367087302902 0.0000000000000000000000000 -0.8490658360165697020852007 0.0864104477407513263786508 0.0000000000000000000000000 -1.1549294335756541261601210 0.2429942703253852668561156 0.0000000000000000000000000
   0.5400800264040531883394107 -0.7505919435905926706720504 0.6160141957518185944000252 0.0000000000000000000000000 1.1070369473262122841851749 -0.6057304259680168986227461 0.0000000000000000000000000 0.8649014395716630722255667 -0.0900136283307030697604995 0.0000000000000000000000000 1.1376377956967884617256116 -0.2876747650211346381804811 0.0000000000000000000000000 0.7491657175034077033889155 -0.6157147321657080484310155 0.0000000000000000000000000 -1.1055077949586994045498914 0.6102628236868265937515823 0.0000000000000000000000000 -0.8634752134844780494312806 0.0897141647445923805638349 0.0000000000000000000000000 -1.1391669480643013413608951 0.2831423673023248320293425 0.0000000000000000000000000
