 t x y z vx vy vz
   0.0000000000000000000000000 1.0000000000000000000000000 0.0000000000000000000000000 0.0000000000000000000000000 0.0000000000000000000000000 0.5000000000000000000000000 0.0000000000000000000000000
   0.0270207173337889585903311 0.9996349126486195938491208 0.0135087142930748228877471 0.0000000000000000000000000 -0.0270248284033535455808991 0.4998174063273307832545939 0.0000000000000000000000000
   0.0540414346675779171806622 0.9985393171533955669755640 0.0270075540499942173909679 0.0000000000000000000000000 -0.0540743472034116552628274 0.4992688576013324881195413 0.0000000000000000000000000
   0.0810621520013668757709933 0.9967122115688598715156476 0.0404866031699119136885604 0.0000000000000000000000000 -0.0811733669822912640899717 0.4983520421819538996360943 0.0000000000000000000000000
   0.1080828693351558343613243 0.9941519205601208813937802 0.0539358619607570079559934 0.0000000000000000000000000 -0.1083469400556379298727058 0.4970630787685773766158134 0.0000000000000000000000000
   0.1351035866689447929516554 0.9908560871995008670976152 0.0673452041792165809162756 0.0000000000000000000000000 -0.1356204847731470865715742 0.4953964729120812959509465 0.0000000000000000000000000
   0.1621243040027337515419865 0.9868216613511175106036544 0.0807043326456605934790295 0.0000000000000000000000000 -0.1630199140159764961169071 0.4933450548347965053718012 0.0000000000000000000000000
   0.1891450213365227101323176 0.9820448845095778196508328 0.0940027329116720394959161 0.0000000000000000000000000 -0.1905717694197191345280370 0.4908998972073901732106416 0.0000000000000000000000000
   0.2161657386703116687226487 0.9765212709161541740717951 0.1072296244151683870793104 0.0000000000000000000000000 -0.2183033629676770177620771 0.4880502110654089116574516 0.0000000000000000000000000
   0.2431864560041006273129798 0.9702455847294086535276705 0.1203739085019767518240512 0.0000000000000000000000000 -0.2462429277505986583542876 0.4847832175159819880707033 0.0000000000000000000000000
   0.2702071733378895859033108 0.9632118129762090444165405 0.1334241126210926266325823 0.0000000000000000000000000 -0.2744197798803794640898373 0.4810839922655383766681407 0.0000000000000000000000000
   0.2972278906716785444936419 0.9554131339522837680366879 0.1463683299110049304145680 0.0000000000000000000000000 -0.3028644937823076703728610 0.4769352792659755283003116 0.0000000000000000000000000
   0.3242486080054675030839730 0.9468418806775621124888803 0.1591941532829070072870171 0.0000000000000000000000000 -0.3316090933805810992872642 0.4723172688966336043144895 0.0000000000000000000000000
   0.3512693253392564616743041 0.9374894989389888188863568 0.1718886029688308176942637 0.0000000000000000000000000 -0.3606872620440754042121016 0.4672073350310203409668173 0.0000000000000000000000000
   0.3782900426730454202646352 0.9273464993704649187476741 0.1844380463329606671372713 0.0000000000000000000000000 -0.3901345745848170000198481 0.4615797240271383150765510 0.0000000000000000000000000
   0.4053107600068343788549663 0.9164024029238946222395118 0.1968281085351808680821648 0.0000000000000000000000000 -0.4199887551138198895465537 0.4554051870594479476787529 0.0000000000000000000000000
   0.4323314773406233374452973 0.9046456789744536073710133 0.2090435723777298363995768 0.0000000000000000000000000 -0.4502899651742142321164176 0.4486505451888195729930063 0.0000000000000000000000000
   0.4593521946744122960356284 0.8920636751740959157429463 0.2210682653463107953674945 0.0000000000000000000000000 -0.4810811273094846277766048 0.4412781740256052322888827 0.0000000000000000000000000
   0.4863729120082012546259595 0.8786425380163669794487310 0.2328849314600811943571915 0.0000000000000000000000000 -0.5124082901083152265280464 0.4332453916226349559774995 0.0000000000000000000000000
