 t x y z vx vy vz
   0.0000000000000000000000000 1.0000000000000000000000000 0.0000000000000000000000000 0.0000000000000000000000000 0.0000000000000000000000000 0.5000000000000000000000000 0.0000000000000000000000000
   0.0271008082178864907528604 0.9996327449974774630805383 0.0135487450676302272157101 0.0000000000000000000000000 -0.0271049559582620729452134 0.4998163219062146341822376 0.0000000000000000000000000
   0.0542016164357729815057207 0.9985306425762423877890479 0.0270875274704401966660109 0.0000000000000000000000000 -0.0542348226953956362316862 0.4992645107656963054487281 0.0000000000000000000000000
   0.0813024246536594722585811 0.9966926788439806055410929 0.0406063423583309993238292 0.0000000000000000000000000 -0.0814146329701858858265213 0.4983422273320278114328532 0.0000000000000000000000000
   0.1084032328715459630114414 0.9941171584569744069245119 0.0540951000391106995665003 0.0000000000000000000000000 -0.1086696648925437936490470 0.4970455437801468014223035 0.0000000000000000000000000
   0.1355040410894324537643018 0.9908016962690612912652346 0.0675435823685453217544993 0.0000000000000000000000000 -0.1360255681050434017066566 0.4953688994323080306098135 0.0000000000000000000000000
   0.1626048493073189445171621 0.9867432055063156294338255 0.0809413976852005036155549 0.0000000000000000000000000 -0.1635084942500848674576512 0.4933050374461180205149836 0.0000000000000000000000000
   0.1897056575252054352700225 0.9819378823303775898467737 0.0942779337563940114710442 0.0000000000000000000000000 -0.1911452332844666189608774 0.4908449210806518354083465 0.0000000000000000000000000
   0.2168064657430919260228828 0.9763811866094896265522534 0.1075423081577236522675550 0.0000000000000000000000000 -0.2189633573224156373990171 0.4879776276784646276782743 0.0000000000000000000000000
   0.2439072739609784167757432 0.9700678186687211628733920 0.1207233154509441675447122 0.0000000000000000000000000 -0.2469913738437530061305307 0.4846902179551284934374724 0.0000000000000000000000000
   0.2710080821788649075286036 0.9629916917385201798425598 0.1338093704513069484594002 0.0000000000000000000000000 -0.2752588903005814787930759 0.4809675775515591340326952 0.0000000000000000000000000
   0.2981088903967513982814639 0.9551458997624343403734584 0.1467884467830477292066780 0.0000000000000000000000000 -0.3037967923997059596950862 0.4767922270505947028898356 0.0000000000000000000000000
   0.3252096986146378890343243 0.9465226801592184138296324 0.1596480098068834225872656 0.0000000000000000000000000 -0.3326374386365038499915351 0.4721440957539958967472349 0.0000000000000000000000000
   0.3523105068325243797871846 0.9371133710599846092250406 0.1723749428614932237358274 0.0000000000000000000000000 -0.3618148740185223697715571 0.4670002534160896205845897 0.0000000000000000000000000
   0.3794113150504108705400450 0.9269083624556714370674309 0.1849554655860174898710352 0.0000000000000000000000000 -0.3913650663551944559819238 0.4613345927803328889921181 0.0000000000000000000000000
   0.4065121232682973612929053 0.9158970405916736775999983 0.1973750428749067565119799 0.0000000000000000000000000 -0.4213261690177367747959438 0.4551174540934458921615815 0.0000000000000000000000000
   0.4336129314861838520457657 0.9040677248323416340574249 0.2096182827500626907102620 0.0000000000000000000000000 -0.4517388147074452335921791 0.4483151806847660199995708 0.0000000000000000000000000
   0.4607137397040703427986260 0.8914075960850697315913566 0.2216688211052806435077688 0.0000000000000000000000000 -0.4826464455315085069891570 0.4408895920726146739682671 0.0000000000000000000000000
   0.4878145479219568335514864 0.8779026157181009837221831 0.2335091908678087888707949 0.0000000000000000000000000 -0.5140956855971321074117317 0.4327973577306066612784194 0.0000000000000000000000000
   0.5149153561398433243043467 0.8635374337235187759078759 0.2451206726094961302767190 0.0000000000000000000000000 -0.5461367634251921842314672 0.4239892503949848387131186 0.0000000000000000000000000
   0.5420161643577298150572071 0.8482952846619132263063776 0.2564831229966730935309519 0.0000000000000000000000000 -0.5788239927856472388697796 0.4144092523218960343021875 0.0000000000000000000000000
   0.5691169725756163058100675 0.8321578696717227028204998 0.2675747766553161855129723 0.0000000000000000000000000 -0.6122163221033032844656168 0.4039934808056209325315050 0.0000000000000000000000000
   0.5962177807935027965629278 0.8151052225271302846238983 0.2783720159949814866554819 0.0000000000000000000000000 -0.6463779644096262253773377 0.3926688899872761362391411 0.0000000000000000000000000
   0.6233185890113892873157882 0.7971155573755945830554588 0.2888491022123547480591831 0.0000000000000000000000000 -0.6813791219550232303000979 0.3803516937434341529749031 0.0000000000000000000000000
   0.6504193972292757780686485 0.7781650953708975268522299 0.2989778589889850508785742 0.0000000000000000000000000 -0.7172968220627577025641143 0.3669454381579201690605935 0.0000000000000000000000000
   0.6775202054471622688215089 0.7582278669312348509130996 0.3087272981785236087258929 0.0000000000000000000000000 -0.7542158835832458025186844 0.3523386302052721116444924 0.0000000000000000000000000
   0.7046210136650487595743692 0.7372754857868874435539553 0.3180631738669702346120133 0.0000000000000000000000000 -0.7922300363098460885480897 0.3364017995984702148623815 0.0000000000000000000000000
   0.7317218218829352503272296 0.7152768903348730589423844 0.3269474473328393556660970 0.0000000000000000000000000 -0.8314432187246209949544082 0.3189838300646990815412929 0.0000000000000000000000000
   0.7588226301008217410800899 0.6921980470941884024310544 0.3353376402745142717175414 0.0000000000000000000000000 -0.8719710819828039988139851 0.2999073398888449796006440 0.0000000000000000000000000
   0.7859234383187082318329503 0.6680016102788216122856286 0.3431860466939943018144986 0.0000000000000000000000000 -0.9139427291757961033159259 0.2789628123675597062492194 0.0000000000000000000000000
   0.8130242465365947225858107 0.6426465307367895304154044 0.3504387642784861081875751 0.0000000000000000000000000 -0.9575027168205525992884555 0.2559010642064263775925313 0.0000000000000000000000000
   0.8401250547544812133386710 0.6160876068710433696034459 0.3570344928929867464918798 0.0000000000000000000000000 -1.0028133367724256776895807 0.2304234775312526371931629 0.0000000000000000000000000
   0.8672258629723677040915314 0.5882749699211972859943326 0.3629030292203315262042450 0.0000000000000000000000000 -1.0500571748722034629377453 0.2021691835711886035668258 0.0000000000000000000000000
   0.8943266711902541948443917 0.5591534966480122701366897 0.3679633601148508877431372 0.0000000000000000000000000 -1.0994398953690387327708617 0.1706980327009777234150874 0.0000000000000000000000000
   0.9214274794081406855972521 0.5286621449958289716463564 0.3721212189188018501478025 0.0000000000000000000000000 -1.1511931041373848781874476 0.1354676508529700127768885 0.0000000000000000000000000
   0.9485282876260271763501124 0.4967332145781873076504044 0.3752659125717445513483197 0.0000000000000000000000000 -1.2055769536902087475695156 0.0958020581297156594258247 0.0000000000000000000000000
   0.9756290958439136671029728 0.4632915474570850332772181 0.3772661427233968438258978 0.0000000000000000000000000 -1.2628817797709087083810202 0.0508480294092849023749529 0.0000000000000000000000000
   1.0027299040618001578558331 0.4282537127832324021102051 0.3779644145874575069070192 0.0000000000000000000000000 -1.3234273228595421882879625 -0.0004867052577275229489297 0.0000000000000000000000000
   1.0298307122796866486086935 0.3915272757148048317582555 0.3771694248683401343597839 0.0000000000000000000000000 -1.3875566149235264206580291 -0.0596227437292808384390145 0.0000000000000000000000000
   1.0569315204975731393615539 0.3530103660378045463876500 0.3746454963124985882440807 0.0000000000000000000000000 -1.4556186029662876959550177 -0.1284408570176518051415850 0.0000000000000000000000000
   1.0840323287154596301144142 0.3125919975042409225474386 0.3700975958024118225935845 0.0000000000000000000000000 -1.5279272619019480207546577 -0.2094813901625374805836820 0.0000000000000000000000000
   1.1111331369333461208672746 0.2701540825648137844195784 0.3631495815349225397217223 0.0000000000000000000000000 -1.6046712136522280392367886 -0.3062536718063226040950326 0.0000000000000000000000000
   1.1382339451512326116201349 0.2255771546386418857935372 0.3533117920979810530255168 0.0000000000000000000000000 -1.6857167636031034136655746 -0.4237291266100892809632961 0.0000000000000000000000000
   1.1653347533691191023729953 0.1787542118173932642390167 0.3399314078978984124199103 0.0000000000000000000000000 -1.7701734068294580883883690 -0.5691476434182516570661548 0.0000000000000000000000000
   1.1924355615870055931258556 0.1296227618827214824407106 0.3221143186538745896862148 0.0000000000000000000000000 -1.8554059991573560563376386 -0.7533618156758241178351263 0.0000000000000000000000000
   1.2195363698048920838787160 0.0782392451992323684168789 0.2985994196630724015184163 0.0000000000000000000000000 -1.9346894342197347184402141 -0.9930712149438136670357581 0.0000000000000000000000000
   1.2466371780227785746315763 0.0249569832957280340541199 0.2675562957897611781983319 0.0000000000000000000000000 -1.9913556753420037091789073 -1.3142513141816793606380740 0.0000000000000000000000000
   1.2737379862406650653844367 -0.0291311830068219203495956 0.2262841854277821944767408 0.0000000000000000000000000 -1.9836299441881387830045238 -1.7553668821915820800574496 0.0000000000000000000000000
   1.3008387944585515561372970 -0.0810730897814828984411766 0.1709443513442490090459948 0.0000000000000000000000000 -1.8070687523575782213930171 -2.3570312271165610164635257 0.0000000000000000000000000
   1.3279396026764380468901574 -0.1235553095150183963120376 0.0974059614911980186184246 0.0000000000000000000000000 -1.2382099226374930927443177 -3.0706164991751988748306014 0.0000000000000000000000000
   1.3550404108943245376430178 -0.1427591734084374095889002 0.0069986088054045419376334 0.0000000000000000000000000 -0.0979301539179960717528127 -3.4976009824166307421059755 0.0000000000000000000000000
   1.3821412191122110283958781 -0.1282450940404455084135667 -0.0849271035722650458065348 0.0000000000000000000000000 1.1042674946840697575270283 -3.1675111094644606841981755 0.0000000000000000000000000
   1.4092420273300975191487385 -0.0882000463117837935924529 -0.1613120006661387604810159 0.0000000000000000000000000 1.7548222044307877065714140 -2.4594785202616053953850175 0.0000000000000000000000000
   1.4363428355479840099015988 -0.0370439386699823212750163 -0.2191076496601238688637128 0.0000000000000000000000000 1.9720147811072399403552861 -1.8334032139949404508737918 0.0000000000000000000000000
   1.4634436437658705006544592 0.0169819318448698455003034 -0.2621870621573034603109457 0.0000000000000000000000000 1.9958179633759675267325532 -1.3707302932878745983215736 0.0000000000000000000000000
   1.4905444519837569914073195 0.0704792889783238778092722 -0.2945446085318617125088883 0.0000000000000000000000000 1.9450909803745325253770010 -1.0345743044555265399536061 0.0000000000000000000000000
   1.5176452602016434821601799 0.1221762236083046019537206 -0.3190384121015258540243992 0.0000000000000000000000000 1.8677305140450172830239487 -0.7847498850665953499048862 0.0000000000000000000000000
   1.5447460684195299729130402 0.1716480495412567703793983 -0.3376061802293120054501122 0.0000000000000000000000000 1.7828046296579402890143182 -0.5935742432625821609259347 0.0000000000000000000000000
   1.5718468766374164636659006 0.2188095338675608917290841 -0.3515780424050221439690850 0.0000000000000000000000000 1.6980051760300640745923903 -0.4432226241153847876307988 0.0000000000000000000000000
   1.5989476848553029544187610 0.2637118333476044693082901 -0.3618928953043127670095009 0.0000000000000000000000000 1.6163730562935798114270477 -0.3221468075798652031900698 0.0000000000000000000000000
   1.6260484930731894451716213 0.3064580443837432140543293 -0.3692333726388796901041480 0.0000000000000000000000000 1.5389740489349967937154839 -0.2226751091791568538156493 0.0000000000000000000000000
   1.6531493012910759359244817 0.3471669500891297698944138 -0.3741095646573380840227260 0.0000000000000000000000000 1.4660177667193596132995955 -0.1395618692241970595133153 0.0000000000000000000000000
   1.6802501095089624266773420 0.3859573310560031314985260 -0.3769120053605612773891805 0.0000000000000000000000000 1.3973470402494948105858019 -0.0691187159266862668753038 0.0000000000000000000000000
   1.7073509177268489174302024 0.4229414079204594798010206 -0.3779461275912916461318689 0.0000000000000000000000000 1.3326589997897359162252762 -0.0086851471655982786201518 0.0000000000000000000000000
   1.7344517259447354081830627 0.4582224434607390709445405 -0.3774552959391101616817842 0.0000000000000000000000000 1.2716064809941997459987736 0.0437023539200776132667766 0.0000000000000000000000000
   1.7615525341626218989359231 0.4918942495207332289665574 -0.3756366119782823027945357 0.0000000000000000000000000 1.2138440991996916172862029 0.0895227280044505211709420 0.0000000000000000000000000
   1.7886533423805083896887834 0.5240415440096872563252132 -0.3726520230988309858075956 0.0000000000000000000000000 1.1590481066406961725397514 0.1299102694617978187456648 0.0000000000000000000000000
