 t x y vx vy
   0.0010000298235382468912495 0.9999994999701239274665017 0.0005000148284283105366037 -0.0010000300318902917360858 0.4999997499849682024961798
   0.0030000894706147406737484 0.9999954997267398126091373 0.0015000424017575746971192 -0.0030000953044906722501448 0.4999977498552126338830024
   0.0050001491176912344562473 0.9999874992197606552131470 0.0025000639744813214508756 -0.0050001755786297878252196 0.4999937495497784772138234
   0.0070002087647677282387462 0.9999754984091807812863289 0.0035000755460426223304069 -0.0070002808557775987318872 0.4999877489766502183005330
   0.0090002684118442220212451 0.9999594972349903484498070 0.0045000731156544971247458 -0.0090004211380692159080874 0.4999797479977976176795073
   0.0110003280589207158037441 0.9999394956171737494773847 0.0055000526822078736713247 -0.0110006064285710188313545 0.4999697464291673494445053
   0.0130003877059972095862430 0.9999154934557074835277357 0.0065000102441795281365456 -0.0130008467315468309926222 0.4999577440406718515244737
   0.0150004473530737033687419 0.9998874906305574949377575 0.0074999417995400002064981 -0.0150011520527241694398468 0.4999437405561753861207657
   0.0170005070001501971512408 0.9998554870016759794124685 0.0084998433456614776064096 -0.0170015323995605848676825 0.4999277356534773086964515
   0.0190005666472266909337397 0.9998194824089976574138652 0.0094997108792256443638780 -0.0190019977815101087392133 0.4999097289642925435882800
   0.0210006262943031847162387 0.9997794766724355145181726 0.0104995403961314872267512 -0.0210025582102898239372946 0.4998897200742292639893600
   0.0230006859413796784987376 0.9997354695918760084779131 0.0114993278914030546416966 -0.0230032237001465754563877 0.4998677085227637737277272
   0.0250007455884561722812365 0.9996874609471737426921775 0.0124990693590971626940253 -0.0250040042681238376608843 0.4998436938032125879425754
   0.0270008052355326660637354 0.9996354504981456057554169 0.0134987607922110424032183 -0.0270049099343287546528215 0.4998176753627017094359982
   0.0290008648826091598462343 0.9995794379845643767219655 0.0144983981825899227618332 -0.0290059507221993703105742 0.4997896526021330971535592
   0.0310009245296856536287332 0.9995194231261517956903614 0.0154979775208345438980485 -0.0310071366587720645805952 0.4997596248761483229218100
   0.0330009841767621474112322 0.9994554056225710992783458 0.0164974947962085947340359 -0.0330084777749492126265492 0.4997275914930894122449555
   0.0350010438238386411937311 0.9993873851534190205261852 0.0174969459965460695036271 -0.0350099841057670834642638 0.4996935517149568646361604
   0.0370011034709151349762300 0.9993153613782172527326809 0.0184963271081585374833634 -0.0370116656906639947367960 0.4996575047573648486314343
   0.0390011631179916287587289 0.9992393339364033766948898 0.0194956341157423202809881 -0.0390135325737487403116009 0.4996194497894935663055716
   0.0410012227650681225412278 0.9991593024473212507891893 0.0204948630022855710147448 -0.0410155948040693074112816 0.4995793859340387817801856
   0.0430012824121446163237268 0.9990752665102108632978621 0.0214940097489752497055000 -0.0430178624358819000207138 0.4995373122671585078834093
   0.0450013420592211101062257 0.9989872257041976463518566 0.0224930703351039891916917 -0.0450203455289202853464694 0.4994932278184168447892689
   0.0470014017062976038887246 0.9988951795882812508267937 0.0234920407379768458644304 -0.0470230541486654801394228 0.4994471315707249641320142
   0.0490014613533740976712235 0.9987991277013237814956300 0.0244909169328179295067364 -0.0490259983666157937282144 0.4993990224602792317567434
   0.0510015210004505914537224 0.9986990695620374917076501 0.0254896948926769065068809 -0.0510291882605572446498710 0.4993488993764964619324284
   0.0530015806475270852362214 0.9985950046689719368296528 0.0264883705883353707011183 -0.0530326339148343678043594 0.4992967611619462955168650
   0.0550016402946035790187203 0.9984869325005005856512929 0.0274869399882130760857340 -0.0550363454206214291021659 0.4992426066122806942250794
   0.0570016999416800728012192 0.9983748525148068889225620 0.0284853990582740256222981 -0.0570403328761940646181768 0.4991864344761605428132475
   0.0590017595887565665837181 0.9982587641498698041573152 0.0294837437619324103432963 -0.0590446063872013613111776 0.4991282434551793506491668
   0.0610018192358330603662170 0.9981386668234487758025851 0.0304819700599583929479097 -0.0610491760669383964162003 0.4990680322037840437976963
   0.0630018788829095541487160 0.9980145599330681698391593 0.0314800739103837300596259 -0.0630540520366192526667461 0.4990057993291928384052778
   0.0650019385299860479312149 0.9978864428560011618445291 0.0324780512684072272985885 -0.0650592444256505265555863 0.4989415433913101858216113
   0.0670019981770625417137138 0.9977543149492530775148488 0.0334758980863000213021156 -0.0670647633719053468964240 0.4988752629026387795487069
   0.0690020578241390354962127 0.9976181755495441846079604 0.0344736103133106828066535 -0.0690706190219979210041770 0.4988069563281886137578089
   0.0710021174712155292787116 0.9974780239732919352348482 0.0354711838955701348835559 -0.0710768215315586258690359 0.4987366220853830827630221
   0.0730021771182920230612106 0.9973338595165926573920745 0.0364686147759963803995062 -0.0730833810655096617587639 0.4986642585439621104867857
   0.0750022367653685168437095 0.9971856814552026945928185 0.0374658988941990327501119 -0.0750903077983412857449555 0.4985898640258822985965815
   0.0770022964124450106262084 0.9970334890445189924190852 0.0384630321863836438922028 -0.0770976119143886427121532 0.4985134368052140816343501
   0.0790023560595215044087073 0.9968772815195591307824646 0.0394600105852558236766451 -0.0791053036081092114738649 0.4984349751080358770999561
   0.0810024157065979981912062 0.9967170580949408006455098 0.0404568300199251444590451 -0.0811133930843608836866248 0.4983544771123252180876186
   0.0830024753536744919737051 0.9965528179648607239203472 0.0414534864158088249405474 -0.0831218905586806933223124 0.4982719409478468557094377
   0.0850025350007509857562041 0.9963845603030730152255399 0.0424499756945351871650335 -0.0851308062575642145300053 0.4981873646960378181729252
   0.0870025946478274795387030 0.9962122842628669841464914 0.0434462937738468805723911 -0.0871401504187456457916933 0.4981007463898894130097159
   0.0890026542949039733212019 0.9960359889770443766087896 0.0444424365675038669801447 -0.0891499332914785983512404 0.4980120840138261585803275
