 t x1 x2 x3 y1 y2 y3 vx1 vx2 vx3 vy1 vy2 vy3
 0.000030000 0.909226643 -1.022943418 0.113716775 -0.430378088 0.311203360 0.119174728 0.477938922 -0.064100561 -0.413838361 0.909003373 0.218494952 -1.127498325
0.07542000000000 0.94199516941277 -1.02505177722641 0.08305660781365 -0.36000992189087 0.32702325950303 0.03298666238784 0.38962063501407 0.00807913490851 -0.39769976992258 0.95589681563666 0.20040656219759 -1.15630337783425
0.15081000000001 0.96776658991098 -1.02175051164368 0.05398392173271 -0.28658250661109 0.34130292558804 -0.05472041897694 0.29314196605034 0.07925307635564 -0.37239504240598 0.98956611656006 0.17764825499227 -1.16721437155233
0.22620000000009 0.98613326446939 -1.01315029273103 0.02701702826166 -0.21119361469662 0.35369810263469 -0.14250448793807 0.19420692175888 0.14851298013364 -0.34271990189252 1.00781645749601 0.15048737012970 -1.15830382762571
0.30159000000016 0.99713392076194 -0.99942410697995 0.00229018621802 -0.13499359166622 0.36389712692589 -0.22890353525966 0.09858376456598 0.21514442505759 -0.31372818962356 1.01144672421570 0.11950235965854 -1.13094908387424
0.37698000000024 1.00118327458345 -0.98078702903778 -0.02039624554564 -0.05897987615475 0.37163921162681 -0.31265933547204 0.01026205065857 0.27875734638993 -0.28901939704850 1.00348275130961 0.08543652136185 -1.08891927267144
0.45237000000031 0.99890724346458 -0.95747053110890 -0.04143671235564 0.01611387334092 0.37672074426657 -0.39283461760748 -0.06912832448714 0.33930041333761 -0.27017208885047 0.98764592739425 0.04904019970151 -1.03668612709575
0.52776000000023 0.99098000674172 -0.92969923426968 -0.06128077247202 0.08982154647646 0.37899142368118 -0.46881297015763 -0.13980158639396 0.39699127547372 -0.25718968907976 0.96717869018490 0.01096566379981 -0.97814435398468
0.60314999999989 0.97801659578473 -0.89767422692677 -0.08034236885794 0.16188724084656 0.37834504544832 -0.54023228629485 -0.20298094070706 0.45222107142683 -0.24924013071977 0.94439106111475 -0.02827108525731 -0.91611997585742
0.67853999999955 0.96052306863104 -0.86156321241164 -0.09895985621938 0.23219427389444 0.37470938326112 -0.60690365715554 -0.26025171612370 0.50547289561477 -0.24522117949106 0.92069419396769 -0.06828030939198 -0.85241388457570
0.75392999999920 0.93888426746038 -0.82149581666375 -0.11738845079661 0.30070487105421 0.36803788075970 -0.66874275181389 -0.31320603927449 0.55726678723028 -0.24406074795579 0.89680776870993 -0.10876387224209 -0.78804389646782
0.82931999999886 0.91336971221772 -0.77756212808311 -0.13580758413458 0.36741604972345 0.35830438429842 -0.72572043402185 -0.36329923512052 0.60812772239390 -0.24482848727338 0.87296471642240 -0.14947084759262 -0.72349386882976
0.90470999999852 0.88414552251559 -0.72981306030184 -0.15433246221372 0.43232875864045 0.34550139414294 -0.77783015278337 -0.41181932506739 0.65856764405981 -0.24674831899241 0.84905456278052 -0.19014885049700 -0.65890571228350
0.98009999999817 0.85128659891750 -0.67826184638740 -0.17302475253006 0.49542530040279 0.32964215900671 -0.82506745940948 -0.45990217803815 0.70907178762856 -0.24916960959041 0.82470115091729 -0.23049025742806 -0.59421089348921
1.05548999999845 0.81478722879310 -0.62288671901983 -0.19190050977325 0.55665048386092 0.31076714076294 -0.86741762462384 -0.50855326878209 0.76007906151313 -0.25152579273103 0.79928600997475 -0.27006923224089 -0.52921677773384
1.13087999999894 0.77457059775386 -0.56363567982105 -0.21093491793278 0.61589287990385 0.28895572641938 -0.90484860632322 -0.55865132758302 0.81194376954792 -0.25329244196488 0.77192969134643 -0.30826480774488 -0.46366488360156
1.20626999999944 0.73049940425554 -0.50043540345419 -0.23006400080132 0.67296347152344 0.26434433825456 -0.93730780977799 -0.61091136902988 0.86486058469169 -0.25394921566179 0.74144373832331 -0.34416837276416 -0.39727536555915
1.28165999999993 0.68239164815310 -0.43320796332256 -0.24918368483052 0.72757017835537 0.23715187217140 -0.96472205052677 -0.66577910759892 0.91872723154934 -0.25294812395040 0.70627415625602 -0.37648494680549 -0.32978920945053
1.35705000000042 0.63004801218133 -0.36190118759122 -0.26814682459008 0.77928910305080 0.20771180290868 -0.98700090595949 -0.72322364520754 0.97291581521306 -0.24969217000550 0.66448176531391 -0.40346453860969 -0.26101722670421
1.43244000000092 0.57329940563420 -0.28654015576587 -0.28675924986830 0.82753840446026 0.17650580249136 -1.00404420695161 -0.78241066661085 1.02594321501809 -0.24353254840722 0.61385188566612 -0.42295055816713 -0.19090132749899
1.50783000000141 0.51208222884865 -0.20730553028472 -0.30477669856390 0.87156980368107 0.14418476596301 -1.01575456964407 -0.84131529905616 1.07511269398836 -0.23379739493217 0.55227928948685 -0.43269382237440 -0.11958546711243
1.58322000000190 0.44653840648205 -0.12463286509596 -0.32190554138606 0.91050375553268 0.11155137437318 -1.02205512990583 -0.89651054537517 1.11637578641291 -0.21986524103770 0.47854960496647 -0.43107162981946 -0.04747797514701
1.65861000000240 0.37711156473810 -0.03930078081470 -0.33781078392336 0.94343544270025 0.07947506315233 -1.02291050585253 -0.94355756023617 1.14483973493256 -0.20128217469637 0.39337368655671 -0.41810646383011 0.02473277727340
1.73400000000289 0.30458063580209 0.04755296153303 -0.35213359733509 0.96960932625247 0.04873645712384 -1.01834578337626 -0.97827414105603 1.15616255008797 -0.17788840903194 0.30002449390821 -0.39617656302156 0.09615206911336
1.80939000000339 0.22997711748783 0.13453958228099 -0.36451669976879 0.98859950035539 0.01985667907041 -1.00845617942575 -0.99838864934779 1.14827672999196 -0.14988808064414 0.20375587301998 -0.36960388709676 0.16584801407680
